PV;CV;SP
44.89;0;25
44.85;0;25
44.78;0;25
44.78;0;25
44.74;0;25
44.71;0;25
44.67;0;25
44.64;0;25
44.6;0;25
44.57;0;25
44.53;0;25
44.5;0;25
44.47;0;25
44.43;0;25
44.4;0;25
44.37;0;25
44.33;0;25
44.3;0;25
44.27;0;25
44.23;0;25
44.2;0;25
44.17;0;25
44.13;0;25
44.1;0;25
44.07;0;25
44.03;0;25
44;0;25
43.97;0;25
43.94;0;25
43.9;0;25
43.87;0;25
43.83;0;25
43.8;0;25
43.77;0;25
43.73;0;25
43.7;0;25
43.66;0;25
43.63;0;25
43.59;0;25
43.56;0;25
43.53;0;25
43.5;0;25
43.47;0;25
43.43;0;25
43.4;0;25
43.37;0;25
43.34;0;25
43.31;0;25
43.28;0;25
43.25;0;25
43.21;0;25
43.18;0;25
43.15;0;25
43.12;0;25
43.09;0;25
43.06;0;25
43.03;0;25
43;0;25
42.96;0;25
42.93;0;25
42.9;0;25
42.87;0;25
42.84;0;25
42.81;0;25
42.78;0;25
42.75;0;25
42.72;0;25
42.69;0;25
42.66;0;25
42.62;0;25
42.59;0;25
42.56;0;25
42.53;0;25
42.5;0;25
42.46;0;25
42.43;0;25
42.4;0;25
42.37;0;25
42.34;0;25
42.3;0;25
42.27;0;25
42.24;0;25
42.21;0;25
42.18;0;25
42.15;0;25
42.12;0;25
42.09;0;25
42.06;0;25
42.03;0;25
42;0;25
41.97;0;25
41.94;0;25
41.91;0;25
41.88;0;25
41.85;0;25
41.82;0;25
41.79;0;25
41.76;0;25
41.73;0;25
41.7;0;25
41.67;0;25
41.64;0;25
41.61;0;25
41.58;0;25
41.55;0;25
41.52;0;25
41.49;0;25
41.46;0;25
41.44;0;25
41.41;0;25
41.38;0;25
41.35;0;25
41.32;0;25
41.29;0;25
41.26;0;25
41.23;0;25
41.2;0;25
41.17;0;25
41.14;0;25
41.11;0;25
41.08;0;25
41.05;0;25
41.02;0;25
40.99;0;25
40.96;0;25
40.93;0;25
40.9;0;25
40.87;0;25
40.84;0;25
40.81;0;25
40.78;0;25
40.75;0;25
40.72;0;25
40.69;0;25
40.66;0;25
40.63;0;25
40.6;0;25
40.57;0;25
40.54;0;25
40.51;0;25
40.48;0;25
40.45;0;25
40.43;0;25
40.4;0;25
40.37;0;25
40.34;0;25
40.32;0;25
40.29;0;25
40.26;0;25
40.23;0;25
40.21;0;25
40.18;0;25
40.15;0;25
40.12;0;25
